Municipalidad;Grupo Vehiculo;Placa;Digito;Codigo SII;Ano Vehiculo;Tasacion;Tipo de Pago;Valor_Neto;Valor_IPC;Valor_Multa;Valor Pagado;Forma Pago;Fecha_Pago;Ano Permiso;Tipo Vehiculo;Marca;Modelo;Color;Transmision;Tipo Combustible;Cilindrada;Equipamiento;Numero Puertas
Calbuco;Vehiculo Liviano;PFVB-16;9;SU176023220;2020;11356165;Internet;128985;2093;10650;141728;2da. Cuota;14-02-2024;2023;STATION WAGON;NISSAN;QASHQAI;BLANCO PERLA;Mec;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;SCCR-16;0;SU562001122;2022;14961041;Internet;189766;3079;15669;208514;2da. Cuota;14-02-2024;2023;STATION WAGON;GAC;GS4;NEGRO;Aut;Benc;1500;NULL;5
Calbuco;Vehiculo Liviano;HLXJ-99;5;SD166007516;2016;6144787;Internet;47811;1000;3336;52147;2da. Cuota;14-02-2024;2023;AUTOMOVIL;MITSUBISHI;LANCER MT R/S;GRIS GRAFITO;Mec;Benc;1600;Full;4
Calbuco;Vehiculo Liviano;CCDS-11;8;CT111003609;2009;3948720;Internet;23346;382;1736;25464;2da. Cuota;14-02-2024;2023;CAMIONETA;HYUNDAI;PORTER;BLANCO;Mec;Dies;2500;Norm;4
Calbuco;Vehiculo Liviano;CVJY-54;9;HB050011211;2011;2064409;Internet;17204;361;1200;18765;2da. Cuota;14-02-2024;2023;AUTOMOVIL;CHEVROLET;SPARK GT HB 1.2 MT LT;ROJO;Mec;Benc;1200;Equi;4
Calbuco;Vehiculo Liviano;DKGF-34;5;CT235011512;2012;6335530;Presencial;87911;0;0;87911;Total;14-02-2024;2024;CAMIONETA;TOYOTA;HILUX DIESEL 4X2 A/A;ROJO SUPER;Mec;Dies;2500;Equi;4
Calbuco;Vehiculo Liviano;HRDP-64;4;SU229023916;2016;6457680;Presencial;90354;0;0;90354;Total;14-02-2024;2024;STATION WAGON;SUZUKI;GRAND VITARA GLX SPORT;PLATEADO;Mec;Benc;1600;Full;2
Calbuco;Vehiculo Liviano;HLDH-30;K;SD111028116;2016;5487510;Presencial;40852;663;3373;44888;2da. Cuota;14-02-2024;2023;AUTOMOVIL;HYUNDAI;ACCENT;GRIS GRAFITO;Mec;Benc;1400;Equi;4
Calbuco;Vehiculo Liviano;RGGP-73;3;NULL;2022;22324279;Presencial;352593;5720;29113;387426;2da. Cuota;14-02-2024;2023;MINIBUS PARTICULAR;JMC;TOURING;PLATEADO;MEC;DIES;2800;FULL;0
Calbuco;Vehiculo Liviano;FTXR-53;5;SU160004713;2013;8051717;Presencial;62577;0;0;62577;1ra. Cuota;15-02-2024;2024;STATION WAGON;MAZDA;CX5;GRIS GRAFITO;Aut;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;FTXR-53;5;SU160004713;2013;7751764;Presencial;68212;1107;5632;74951;2da. Cuota;15-02-2024;2023;STATION WAGON;MAZDA;CX5;GRIS GRAFITO;Aut;Benc;2000;Full;4
Calbuco;Vehiculo Liviano;HXVL-73;4;SD176032217;2017;7717480;Presencial;115550;0;0;115550;Total;15-02-2024;2024;AUTOMOVIL;NISSAN;SENTRA G ADVANCE MT;ROJO METALICO;Mec;Benc;1800;Full;4
Calbuco;Vehiculo Liviano;KHZX-50;7;CT050030318;2018;11594427;Presencial;115717;0;0;115717;1ra. Cuota;15-02-2024;2024;CAMIONETA;CHEVROLET;D-MAX;BLANCO;Mec;Dies;2500;Full;4
Calbuco;Vehiculo Liviano;RCKJ-76;5;SD050030622;2022;8086127;Presencial;63093;0;0;63093;1ra. Cuota;15-02-2024;2024;AUTOMOVIL;CHEVROLET;SAIL;ROJO BURDEO METALICO;Mec;Benc;1500;Equi;4
